School_Code,School_Name,District_Code,District_Name,School_Type,School_Index,School_Rating_Category,ESSA_Support_Status,Comprehensive_Decision,Targeted_Decision,Targeted_Subgroups,School_Index_Source,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,Count_All_Students,Percent_NonBinary,Index_EL,Index_FRL,Index_IEP,Index_Asian,Index_Black,Index_PacIs,Index_Hispanic,Index_Multi,Index_NatAm,Index_White
15760218,DC-G Oak View,1576,Dallas Center-Grimes Comm School District,Middle,56.21,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.2,49.8,0.7,16.1,9.5,0.9,4.3,0.0,3.8,2.2,0.0,88.8,0.0,0.2,0.2,0.0,578,0.0,0.0,54.34,48.11,0.0,51.31,0.0,60.09,0.0,0.0,56.19
15760418,North Ridge Elementary,1576,Dallas Center-Grimes Comm School District,Elementary,59.39,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.6,46.4,1.4,8.0,11.9,1.2,2.3,0.0,3.7,4.4,0.0,88.3,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.82
15760427,South Prairie Elementary,1576,Dallas Center-Grimes Comm School District,Elementary,62.65,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.8,48.2,4.2,24.3,11.9,1.5,11.5,0.0,4.0,4.4,0.0,78.5,0.4,0.0,0.0,0.4,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.61
15760436,Dallas Center Elementary,1576,Dallas Center-Grimes Comm School District,Elementary,65.16,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,47.7,52.3,1.0,24.6,12.1,0.0,0.5,0.0,4.0,1.5,0.0,94.0,0.0,0.5,0.0,0.5,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.76
15760437,Heritage Elementary,1576,Dallas Center-Grimes Comm School District,Elementary,59.1,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.2,47.8,4.4,16.9,10.3,2.8,5.3,0.0,5.6,2.2,0.0,84.2,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.98
16020172,Danville Junior-Senior High School,1602,Danville  Comm School District,High,52.44,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,55.9,44.1,0.0,34.6,10.1,1.4,0.0,0.0,2.1,4.5,0.7,91.3,0.3,0.0,0.0,0.0,286,0.0,0.0,51.24,47.2,0.0,0.0,0.0,0.0,0.0,0.0,51.75
16020409,Danville Elementary School,1602,Danville  Comm School District,Elementary,58.04,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.4,47.6,0.0,37.6,12.1,0.9,0.6,0.0,0.9,2.1,0.0,95.6,0.3,0.0,0.0,0.0,340,0.0,0.0,57.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82
16110109,Central High School,1611,Davenport Comm School District,High,47.05,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP)",Independent Institutional Data,45.6,54.2,2.1,47.1,11.9,1.2,21.0,0.1,16.1,10.4,0.2,51.0,0.1,0.7,0.0,0.5,1505,0.2,0.0,43.11,35.73,0.0,40.1,0.0,46.32,46.05,0.0,51.4
16110116,North High School,1611,Davenport Comm School District,High,45.27,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP)",Independent Institutional Data,50.3,49.6,1.9,49.7,12.0,1.9,24.0,0.1,12.9,11.8,0.3,48.9,0.1,1.1,0.0,0.8,1352,0.1,0.0,30.19,36.47,0.0,29.5,0.0,43.61,44.41,0.0,46.47
16110118,West High School,1611,Davenport Comm School District,High,45.84,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,54.1,45.7,4.5,54.4,19.7,2.4,13.1,0.4,14.7,10.1,0.4,59.0,0.1,0.5,0.0,0.7,1469,0.1,50.18,43.15,35.59,0.0,29.58,0.0,46.15,39.37,0.0,44.64
16110127,Mid City High,1611,Davenport Comm School District,Alternative,40.85,Priority,Extended Comprehensive Year 2,Not-Met,Not-Met,"Low Socio-Economic Status (FRL), White",Independent Institutional Data,40.0,60.0,2.5,64.4,30.6,0.0,23.1,0.6,16.3,11.9,0.0,48.1,0.0,0.0,0.0,1.3,160,0.0,0.0,40.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.58
16110205,Wood Intermediate,1611,Davenport Comm School District,Middle,46.07,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,50.0,50.0,1.1,60.7,16.4,2.1,29.9,0.0,13.0,9.6,0.0,45.4,0.0,0.9,0.0,0.5,438,0.0,0.0,44.49,37.85,0.0,40.95,0.0,48.4,38.82,0.0,48.86
16110209,Frank L Smart Intermediate,1611,Davenport Comm School District,Middle,39.98,Priority,Extended Comprehensive Year 2,Not-Met,Not-Met,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), Multi-Racial, White",Independent Institutional Data,55.0,45.0,4.2,70.6,25.6,0.6,27.2,0.3,19.8,14.7,0.0,37.4,0.0,0.0,0.0,3.5,313,0.0,0.0,39.17,37.19,0.0,38.3,0.0,38.32,37.91,0.0,43.18
16110218,Sudlow Intermediate,1611,Davenport Comm School District,Middle,47.63,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Students with Disabilities (IEP)",Independent Institutional Data,48.1,51.9,1.9,52.9,12.6,0.6,26.1,0.0,13.9,10.5,0.2,48.7,0.0,1.3,0.0,1.9,524,0.0,0.0,44.31,39.37,0.0,42.1,0.0,46.68,46.89,0.0,51.4
16110223,Walcott Intermediate,1611,Davenport Comm School District,Middle,44.82,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Low Socio-Economic Status (FRL), Students with Disabilities (IEP)",Independent Institutional Data,52.5,47.5,0.0,47.5,14.7,0.5,1.5,0.0,12.7,4.9,0.0,80.4,0.0,0.5,0.0,0.5,204,0.0,0.0,42.22,37.47,0.0,0.0,0.0,45.67,0.0,0.0,45.22
16110227,Williams Intermediate,1611,Davenport Comm School District,Middle,41.25,Priority,Comprehensive Year 2,Not-Met,Not-Met,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), Multi-Racial, White",Independent Institutional Data,52.2,47.8,5.9,62.6,21.5,2.1,20.6,0.0,19.1,12.3,0.0,45.9,0.0,1.2,0.0,2.4,423,0.0,0.0,39.3,34.71,0.0,35.03,0.0,42.37,43.44,0.0,41.94
16110409,Adams Elementary School,1611,Davenport Comm School District,Elementary,46.46,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,46.6,53.2,3.5,54.4,12.1,2.0,15.5,0.0,18.4,13.7,0.0,50.5,0.0,1.8,0.0,1.6,511,0.2,0.0,45.12,42.56,0.0,45.72,0.0,48.04,37.71,0.0,47.25
16110412,Blue Grass Elementary School,1611,Davenport Comm School District,Elementary,58.34,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.7,50.3,0.0,22.7,8.1,0.6,0.0,0.0,7.1,4.3,0.0,87.9,0.6,2.5,0.0,0.0,322,0.0,0.0,57.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89
16110414,Buchanan Elementary School,1611,Davenport Comm School District,Elementary,40.37,Priority,Targeted Year 2,Not-Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP), White",Independent Institutional Data,49.0,51.0,4.2,67.2,18.2,2.0,29.7,0.0,12.0,14.6,0.6,41.2,0.0,1.1,0.0,0.6,357,0.0,0.0,38.75,36.5,0.0,36.87,0.0,0.0,0.0,0.0,42.64
16110415,Buffalo Elementary School,1611,Davenport Comm School District,Elementary,53.81,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,52.5,47.5,0.4,51.4,13.3,0.4,1.8,0.0,10.1,3.2,0.0,84.5,0.0,1.1,0.0,0.0,278,0.0,0.0,49.66,39.66,0.0,0.0,0.0,0.0,0.0,0.0,55.21
16110417,Eisenhower Elementary School,1611,Davenport Comm School District,Elementary,49.44,Acceptable,Targeted Year 2,Met,Targeted,"Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,53.3,46.7,4.9,45.7,14.0,2.2,22.2,0.4,13.6,9.3,0.2,52.2,0.4,1.6,0.0,0.8,508,0.0,0.0,44.84,40.52,0.0,44.78,0.0,49.67,43.53,0.0,51.97
16110418,Fillmore Elementary School,1611,Davenport Comm School District,Elementary,57.36,Commendable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,54.6,45.4,2.2,62.3,17.0,2.0,32.2,0.0,14.0,14.5,0.2,37.2,0.0,0.0,0.0,1.5,401,0.0,0.0,56.45,44.07,0.0,53.33,0.0,0.0,0.0,0.0,59.2
16110427,Garfield Elementary School,1611,Davenport Comm School District,Elementary,40.94,Priority,Extended Targeted Year 2,Not-Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Multi-Racial",Independent Institutional Data,52.9,47.1,2.1,57.1,10.0,0.2,28.3,0.0,17.2,14.8,0.0,39.4,0.0,0.7,0.0,1.6,431,0.0,0.0,38.21,0.0,0.0,37.78,0.0,39.24,36.1,0.0,45.79
16110454,Harrison Elementary School,1611,Davenport Comm School District,Elementary,52.75,Acceptable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,48.0,52.0,2.8,47.2,12.4,2.6,16.9,0.0,12.0,12.2,0.2,56.1,0.0,1.6,0.0,0.4,508,0.0,0.0,51.76,41.42,0.0,56.32,0.0,52.86,0.0,0.0,53.03
16110463,Hayes Elementary School,1611,Davenport Comm School District,Elementary,46.88,Needs Improvement,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,52.5,47.5,0.9,60.5,20.4,0.0,12.1,0.0,16.8,11.2,0.0,59.9,0.6,0.3,0.0,0.3,339,0.0,0.0,46.14,37.71,0.0,0.0,0.0,46.77,0.0,0.0,47.2
16110475,Jackson Elementary School,1611,Davenport Comm School District,Elementary,44.21,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP)",Independent Institutional Data,53.5,46.5,2.4,51.9,19.6,0.3,18.8,1.4,15.2,9.2,0.5,54.6,0.0,3.5,0.0,0.5,368,0.0,0.0,42.84,37.97,0.0,42.06,0.0,40.17,0.0,0.0,47.57
16110481,Jefferson Elementary School,1611,Davenport Comm School District,Elementary,39.79,Priority,Comprehensive Year 2,Not-Met,Not-Met,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP), Multi-Racial, White",Independent Institutional Data,52.0,48.0,9.1,71.1,17.8,0.7,42.0,0.0,22.4,17.0,1.1,17.0,0.0,0.2,0.0,4.1,460,0.0,0.0,36.47,34.83,0.0,34.06,0.0,44.76,38.71,0.0,38.49
16110508,Madison Elementary School,1611,Davenport Comm School District,Elementary,38.14,Priority,Extended Comprehensive Year 2,Not-Met,Not-Met,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP)",Independent Institutional Data,53.0,47.0,7.1,72.6,20.1,0.3,37.7,0.0,18.5,16.9,0.0,26.6,0.0,0.5,0.0,1.1,379,0.0,0.0,36.17,32.0,0.0,34.71,0.0,0.0,0.0,0.0,46.43
16110526,McKinley Elementary School,1611,Davenport Comm School District,Elementary,53.48,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.6,48.4,5.3,48.4,10.4,1.7,20.8,0.0,17.2,10.7,0.2,49.4,0.0,2.9,0.0,1.0,413,0.0,0.0,49.62,0.0,0.0,44.43,0.0,54.71,0.0,0.0,58.5
16110535,Monroe Elementary School,1611,Davenport Comm School District,Elementary,41.04,Priority,Targeted Year 2,Not-Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP), White",Independent Institutional Data,50.4,49.6,9.3,69.8,25.3,0.3,28.9,0.0,24.0,11.2,0.0,35.7,0.5,0.0,0.0,3.8,367,0.0,0.0,40.86,35.32,0.0,37.54,0.0,44.37,0.0,0.0,42.78
16110573,Truman Elementary School,1611,Davenport Comm School District,Elementary,56.6,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,48.3,51.7,1.9,48.9,16.9,4.7,25.4,0.0,9.7,13.2,0.0,47.0,0.0,1.3,0.0,0.3,319,0.0,0.0,56.0,47.43,0.0,49.21,0.0,0.0,0.0,0.0,58.04
16110576,Walcott Elementary School,1611,Davenport Comm School District,Elementary,52.2,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,48.9,51.1,0.0,48.0,18.2,0.0,3.6,0.4,4.0,2.7,0.0,89.3,0.0,1.3,0.0,0.4,225,0.0,0.0,49.86,43.72,0.0,0.0,0.0,0.0,0.0,0.0,52.53
16110580,Washington Elementary School,1611,Davenport Comm School District,Elementary,47.79,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL)",Independent Institutional Data,45.6,54.4,2.1,61.9,13.9,0.0,35.9,0.0,16.7,16.0,0.0,31.3,0.0,1.4,0.0,0.7,281,0.0,0.0,41.98,0.0,0.0,41.99,0.0,0.0,0.0,0.0,53.02
16110589,Wilson Elementary School,1611,Davenport Comm School District,Elementary,52.63,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,47.8,52.2,2.5,56.6,17.6,1.2,16.6,0.0,12.9,17.1,0.5,51.7,0.0,1.2,0.0,1.4,433,0.0,0.0,49.5,39.15,0.0,53.06,0.0,55.11,48.57,0.0,53.89
16190109,Davis County Community High School,1619,Davis County Comm School District,High,55.25,Commendable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,52.0,48.0,0.0,38.5,11.0,0.2,0.2,0.0,3.4,0.7,0.5,94.9,0.0,0.5,0.0,0.7,408,0.0,0.0,51.77,28.68,0.0,0.0,0.0,0.0,0.0,0.0,54.8
16190131,DC Online,1619,Davis County Comm School District,Other,52.62,Acceptable,No Support Required,Met,Met,Achieved Standard,"15152:Davis County Community High School,15154:Davis County Elementary,15155:Davis County Middle School",63.2,36.8,0.0,52.6,21.1,0.0,0.0,0.0,5.3,0.0,0.0,94.7,0.0,0.0,0.0,5.3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16190421,Davis County Elementary,1619,Davis County Comm School District,Elementary,50.84,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.9,47.1,0.2,48.5,8.2,0.9,0.5,0.0,4.0,2.1,0.0,92.5,0.7,0.0,0.2,1.2,427,0.0,0.0,51.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22
16190428,Davis County Middle School,1619,Davis County Comm School District,Middle,51.76,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.0,50.0,1.1,46.3,11.2,0.3,0.0,0.0,4.5,1.7,0.0,93.5,0.3,0.3,1.1,1.7,356,0.0,0.0,48.76,32.15,0.0,0.0,0.0,0.0,0.0,0.0,51.54
16380109,Decorah High School,1638,Decorah Community School District,High,60.95,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,48.3,51.7,0.5,21.5,10.4,1.4,0.9,0.2,5.0,2.6,0.2,89.8,0.2,0.0,0.0,0.0,576,0.0,0.0,58.16,50.23,0.0,0.0,0.0,56.14,0.0,0.0,61.42
16380209,Decorah Middle School,1638,Decorah Community School District,Middle,62.46,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.1,49.9,0.4,26.0,15.8,0.7,1.5,0.2,3.9,3.3,0.0,90.5,0.4,0.4,0.0,0.4,461,0.0,0.0,61.28,54.92,0.0,0.0,0.0,0.0,0.0,0.0,62.21
16380409,Carrie Lee Elementary,1638,Decorah Community School District,Elementary,63.6,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.5,45.5,1.0,30.8,18.7,1.0,2.0,0.0,6.6,4.0,0.0,86.4,0.5,0.5,0.0,0.5,198,0.0,0.0,57.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91
16380440,John Cline Elementary School,1638,Decorah Community School District,Elementary,63.6,High Performing,No Support Required,Met,Met,Achieved Standard,15159:Carrie Lee Elementary,49.5,50.5,5.0,27.6,11.1,0.9,0.3,0.0,7.4,2.5,0.0,88.9,0.6,0.0,0.0,0.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16750409,Delwood Elementary School,1675,Delwood Comm School District,Elementary,58.11,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.8,45.2,0.0,39.3,13.3,0.0,0.0,0.0,2.2,5.2,0.0,92.6,2.2,0.0,0.0,0.0,135,0.0,0.0,48.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5
17010109,Denison High School,1701,Denison Comm School District,High,56.45,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.0,48.0,25.4,58.8,10.3,1.9,2.7,0.0,61.8,0.9,0.3,32.4,0.0,0.0,2.0,0.1,786,0.0,50.32,54.97,48.84,0.0,0.0,0.0,55.25,0.0,0.0,62.21
17010209,Denison Middle School,1701,Denison Comm School District,Middle,59.64,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.6,48.4,25.3,66.5,11.8,2.4,4.0,0.0,64.7,0.6,0.0,28.3,0.0,0.0,2.8,0.0,502,0.0,55.27,59.04,52.94,0.0,0.0,0.0,59.22,0.0,0.0,63.19
17010409,Broadway Elementary School,1701,Denison Comm School District,Elementary,57.72,Commendable,Extended Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.2,49.8,36.7,64.8,13.9,3.9,5.0,0.0,64.1,0.7,0.4,26.0,0.0,0.4,4.3,0.0,281,0.0,54.57,56.62,44.86,0.0,0.0,0.0,56.84,0.0,0.0,60.98
17010418,Denison Elementary School,1701,Denison Comm School District,Elementary,57.72,Commendable,No Support Required,Met,Met,Achieved Standard,15174:Broadway Elementary School,49.0,51.0,54.2,71.1,9.9,5.2,3.5,0.0,64.1,1.4,0.2,25.6,0.7,0.0,3.5,0.0,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17190109,Denver Senior High School,1719,Denver Comm School District,High,60.11,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.9,48.1,0.4,11.8,9.2,0.4,0.4,0.0,2.3,1.1,0.0,95.8,0.0,0.8,0.0,0.0,262,0.0,0.0,59.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4
17190209,Denver Middle School,1719,Denver Comm School District,Middle,63.81,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,58.9,41.1,0.0,14.5,13.5,0.5,0.5,0.0,1.0,1.9,0.0,96.1,0.0,1.0,0.0,0.0,207,0.0,0.0,56.25,60.09,0.0,0.0,0.0,0.0,0.0,0.0,63.96
17190309,K-5 Elementary School Lincoln Street Building,1719,Denver Comm School District,Elementary,69.38,Exceptional,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.2,47.8,0.2,14.6,6.6,0.2,0.0,0.0,1.3,1.5,0.0,97.0,0.0,0.9,0.4,0.0,467,0.0,0.0,65.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34
17370109,East High School,1737,Des Moines Independent Comm School District,High,45.81,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,52.2,47.7,23.6,78.7,20.3,6.6,15.8,0.1,45.5,5.6,0.6,25.7,2.1,0.0,0.7,2.6,2040,0.0,38.21,44.46,31.78,55.18,42.39,0.0,44.4,42.8,0.0,48.57
17370114,Hoover High School,1737,Des Moines Independent Comm School District,High,48.96,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Hispanic, Students with Disabilities (IEP)",Independent Institutional Data,51.4,48.3,24.8,78.1,16.3,17.4,31.6,0.2,23.2,6.3,0.3,21.1,2.3,0.0,1.7,1.2,991,0.3,42.4,47.16,30.34,53.5,43.47,0.0,42.92,45.0,0.0,45.8
17370118,Lincoln High School,1737,Des Moines Independent Comm School District,High,46.37,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,48.5,51.5,17.9,75.7,16.6,7.5,13.3,0.1,37.8,5.9,0.4,35.0,2.0,0.2,0.5,2.2,2403,0.0,39.58,44.85,33.33,51.98,42.87,0.0,44.97,40.38,0.0,48.2
17370127,North High School,1737,Des Moines Independent Comm School District,High,48.28,Needs Improvement,Comprehensive Year 2,Met,Not-Met,"English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,50.3,49.6,27.1,86.7,20.1,11.4,25.7,0.2,36.1,6.3,0.7,19.6,2.1,0.1,0.8,2.3,1458,0.1,43.4,47.76,39.13,56.31,44.52,0.0,48.69,49.97,0.0,48.28
17370136,Roosevelt High School,1737,Des Moines Independent Comm School District,High,50.66,Acceptable,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,50.7,49.2,11.0,53.0,12.4,3.0,24.3,0.3,17.0,8.4,0.3,46.7,1.1,0.1,0.3,1.6,1986,0.2,38.67,45.89,36.14,51.27,44.13,0.0,46.34,53.66,0.0,56.45
17370177,Virtual Campus,1737,Des Moines Independent Comm School District,Other,36.33,Priority,Comprehensive Year 2,Not-Met,Not-Met,"Black/African American, Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), White",Independent Institutional Data,44.2,55.7,8.2,79.5,17.5,4.2,14.4,0.4,26.6,7.6,0.6,46.1,1.5,0.3,0.3,0.9,668,0.1,44.41,35.61,28.42,0.0,39.59,0.0,39.59,0.0,0.0,35.99
17370205,Brody Middle School,1737,Des Moines Independent Comm School District,Middle,39.18,Priority,Extended Targeted Year 2,Not-Met,Targeted,"Asian, Black/African American, English Learners (EL), Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), Multi-Racial, White",Independent Institutional Data,52.7,47.3,12.6,73.6,15.1,3.8,12.9,0.0,28.4,6.3,0.8,47.8,1.5,0.0,0.2,2.2,603,0.0,37.29,38.46,36.47,42.99,38.56,0.0,39.17,39.63,0.0,40.53
17370209,Callanan Middle School,1737,Des Moines Independent Comm School District,Middle,47.62,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,46.5,53.3,21.9,76.7,14.6,4.7,38.5,0.6,19.9,9.7,0.2,26.4,1.8,0.0,0.4,2.2,507,0.2,41.35,45.17,34.65,0.0,42.19,0.0,48.21,48.89,0.0,53.24
17370227,Goodrell Middle School,1737,Des Moines Independent Comm School District,Middle,45.33,Needs Improvement,Extended Comprehensive Year 2,Met,Not-Met,"Black/African American, English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,52.2,47.8,17.6,84.5,21.2,7.5,18.9,0.0,34.0,5.5,0.4,33.7,1.3,0.0,0.0,2.1,523,0.0,42.45,45.14,40.52,48.02,40.71,0.0,45.89,45.82,0.0,44.89
17370236,Harding Middle School,1737,Des Moines Independent Comm School District,Middle,44.15,Priority,Targeted Year 2,Not-Met,Targeted,"Black/African American, English Learners (EL), Low Socio-Economic Status (FRL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,49.9,50.1,29.0,89.5,16.6,13.3,27.8,0.2,34.5,6.7,0.9,16.6,1.4,0.0,1.5,2.6,655,0.0,42.84,43.83,39.79,45.08,42.4,0.0,46.1,37.39,0.0,44.91
17370245,Hiatt Middle School,1737,Des Moines Independent Comm School District,Middle,44.86,Needs Improvement,Targeted Year 2,Met,Targeted,"Black/African American, Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,51.6,48.4,33.1,94.9,21.6,5.3,23.8,0.0,53.3,4.0,0.9,12.7,1.9,0.0,0.2,3.2,529,0.0,44.2,44.76,42.04,47.41,42.41,0.0,45.78,39.82,0.0,47.12
17370250,Hoyt Middle School,1737,Des Moines Independent Comm School District,Middle,39.82,Priority,Targeted Year 2,Not-Met,Targeted,"Black/African American, English Learners (EL), Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), White",Independent Institutional Data,49.2,50.8,11.3,79.8,21.8,2.9,16.7,0.2,27.8,5.6,0.4,46.5,5.1,0.0,0.2,4.1,486,0.0,35.32,38.76,34.92,0.0,37.59,0.0,40.53,45.67,0.0,39.72
17370266,McCombs Middle School,1737,Des Moines Independent Comm School District,Middle,46.41,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,50.5,49.5,18.2,83.6,19.6,8.9,18.7,0.0,34.1,5.8,0.0,32.6,1.8,0.2,0.6,2.1,654,0.0,40.57,46.13,40.15,51.05,42.1,0.0,45.89,44.14,0.0,49.38
17370269,Meredith Middle School,1737,Des Moines Independent Comm School District,Middle,47.63,Needs Improvement,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.6,49.4,24.8,83.9,19.4,14.5,35.4,0.3,22.3,7.1,0.6,19.9,2.1,0.0,1.2,3.9,664,0.0,45.63,46.56,41.67,53.44,44.92,0.0,46.53,48.96,0.0,48.93
17370272,Merrill Middle School,1737,Des Moines Independent Comm School District,Middle,51.06,Acceptable,Targeted Year 2,Met,Targeted,"Black/African American, Students with Disabilities (IEP)",Independent Institutional Data,50.9,49.1,9.0,44.6,15.1,3.3,15.9,0.0,12.5,8.5,0.6,59.1,0.5,0.0,0.5,2.4,634,0.0,44.7,45.94,43.57,54.01,41.48,0.0,50.0,52.79,0.0,54.73
